STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,18,SNOW DP,,20191126,-2,,INCHES
DAN,D,18,SNOW DP,,20191127,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20191129,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20191203,,,INCHES
DAN,D,18,SNOW DP,,20191204,,,INCHES
DAN,D,18,SNOW DP,,20191205,,,INCHES
DAN,D,18,SNOW DP,,20191206,,r,INCHES
DAN,D,18,SNOW DP,,20191207,,r,INCHES
DAN,D,18,SNOW DP,,20191208,,r,INCHES
DAN,D,18,SNOW DP,,20191209,,r,INCHES
DAN,D,18,SNOW DP,,20191210,,r,INCHES
DAN,D,18,SNOW DP,,20191211,,r,INCHES
DAN,D,18,SNOW DP,,20191212,,r,INCHES
DAN,D,18,SNOW DP,,20191213,,r,INCHES
DAN,D,18,SNOW DP,,20191214,,r,INCHES
DAN,D,18,SNOW DP,,20191215,,r,INCHES
DAN,D,18,SNOW DP,,20191216,,r,INCHES
DAN,D,18,SNOW DP,,20191217,,r,INCHES
DAN,D,18,SNOW DP,,20191218,,r,INCHES
DAN,D,18,SNOW DP,,20191219,,r,INCHES
DAN,D,18,SNOW DP,,20191220,,r,INCHES
DAN,D,18,SNOW DP,,20191221,,r,INCHES
DAN,D,18,SNOW DP,,20191222,,r,INCHES
DAN,D,18,SNOW DP,,20191223,,r,INCHES
DAN,D,18,SNOW DP,,20191224,,r,INCHES
DAN,D,18,SNOW DP,,20191225,,r,INCHES
DAN,D,18,SNOW DP,,20191226,,r,INCHES
DAN,D,18,SNOW DP,,20191227,,r,INCHES
DAN,D,18,SNOW DP,,20191228,,r,INCHES
DAN,D,18,SNOW DP,,20191229,,r,INCHES
DAN,D,18,SNOW DP,,20191230,,r,INCHES
DAN,D,18,SNOW DP,,20191231,,r,INCHES
DAN,D,18,SNOW DP,,20200101,,r,INCHES
DAN,D,18,SNOW DP,,20200102,,r,INCHES
DAN,D,18,SNOW DP,,20200103,,r,INCHES
DAN,D,18,SNOW DP,,20200104,,r,INCHES
DAN,D,18,SNOW DP,,20200105,,r,INCHES
DAN,D,18,SNOW DP,,20200106,,r,INCHES
DAN,D,18,SNOW DP,,20200107,,r,INCHES
DAN,D,18,SNOW DP,,20200108,,r,INCHES
DAN,D,18,SNOW DP,,20200109,,r,INCHES
DAN,D,18,SNOW DP,,20200110,,r,INCHES
DAN,D,18,SNOW DP,,20200111,,r,INCHES
DAN,D,18,SNOW DP,,20200112,,r,INCHES
DAN,D,18,SNOW DP,,20200113,,r,INCHES
DAN,D,18,SNOW DP,,20200114,,r,INCHES
DAN,D,18,SNOW DP,,20200115,,r,INCHES
DAN,D,18,SNOW DP,,20200116,,r,INCHES
DAN,D,18,SNOW DP,,20200117,,r,INCHES
DAN,D,18,SNOW DP,,20200118,,r,INCHES
DAN,D,18,SNOW DP,,20200119,,r,INCHES
DAN,D,18,SNOW DP,,20200120,,r,INCHES
DAN,D,18,SNOW DP,,20200121,,r,INCHES
DAN,D,18,SNOW DP,,20200122,,r,INCHES
DAN,D,18,SNOW DP,,20200123,,r,INCHES
DAN,D,18,SNOW DP,,20200124,,r,INCHES
DAN,D,18,SNOW DP,,20200125,,r,INCHES
DAN,D,18,SNOW DP,,20200126,,r,INCHES
DAN,D,18,SNOW DP,,20200127,,r,INCHES
DAN,D,18,SNOW DP,,20200128,,r,INCHES
DAN,D,18,SNOW DP,,20200129,,r,INCHES
DAN,D,18,SNOW DP,,20200130,,r,INCHES
DAN,D,18,SNOW DP,,20200131,,r,INCHES
DAN,D,18,SNOW DP,,20200201,,r,INCHES
DAN,D,18,SNOW DP,,20200202,,r,INCHES
DAN,D,18,SNOW DP,,20200203,,r,INCHES
DAN,D,18,SNOW DP,,20200204,,r,INCHES
DAN,D,18,SNOW DP,,20200205,42,,INCHES
DAN,D,18,SNOW DP,,20200206,3,,INCHES
DAN,D,18,SNOW DP,,20200207,38,,INCHES
DAN,D,18,SNOW DP,,20200208,40,,INCHES
DAN,D,18,SNOW DP,,20200209,2,,INCHES
DAN,D,18,SNOW DP,,20200210,40,,INCHES
DAN,D,18,SNOW DP,,20200211,3,,INCHES
DAN,D,18,SNOW DP,,20200212,39,,INCHES
DAN,D,18,SNOW DP,,20200213,39,,INCHES
DAN,D,18,SNOW DP,,20200214,41,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200216,38,,INCHES
DAN,D,18,SNOW DP,,20200217,38,,INCHES
DAN,D,18,SNOW DP,,20200218,38,,INCHES
DAN,D,18,SNOW DP,,20200219,20,,INCHES
DAN,D,18,SNOW DP,,20200220,38,,INCHES
DAN,D,18,SNOW DP,,20200221,38,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200223,2,N,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200225,1,N,INCHES
DAN,D,18,SNOW DP,,20200226,1,N,INCHES
DAN,D,18,SNOW DP,,20200227,35,,INCHES
DAN,D,18,SNOW DP,,20200228,35,,INCHES
DAN,D,18,SNOW DP,,20200229,35,,INCHES
DAN,D,18,SNOW DP,,20200301,25,,INCHES
DAN,D,18,SNOW DP,,20200302,45,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200304,38,,INCHES
DAN,D,18,SNOW DP,,20200305,1,,INCHES
DAN,D,18,SNOW DP,,20200306,36,,INCHES
DAN,D,18,SNOW DP,,20200307,35,,INCHES
DAN,D,18,SNOW DP,,20200308,36,,INCHES
DAN,D,18,SNOW DP,,20200309,36,,INCHES
DAN,D,18,SNOW DP,,20200310,35,,INCHES
DAN,D,18,SNOW DP,,20200311,36,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200313,35,,INCHES
DAN,D,18,SNOW DP,,20200314,35,,INCHES
DAN,D,18,SNOW DP,,20200315,44,,INCHES
DAN,D,18,SNOW DP,,20200316,45,,INCHES
DAN,D,18,SNOW DP,,20200317,49,,INCHES
DAN,D,18,SNOW DP,,20200318,46,,INCHES
DAN,D,18,SNOW DP,,20200319,48,,INCHES
DAN,D,18,SNOW DP,,20200320,49,,INCHES
DAN,D,18,SNOW DP,,20200321,46,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200323,11,,INCHES
DAN,D,18,SNOW DP,,20200324,46,,INCHES
DAN,D,18,SNOW DP,,20200325,48,,INCHES
DAN,D,18,SNOW DP,,20200326,55,,INCHES
DAN,D,18,SNOW DP,,20200327,34,,INCHES
DAN,D,18,SNOW DP,,20200328,48,,INCHES
DAN,D,18,SNOW DP,,20200329,49,,INCHES
DAN,D,18,SNOW DP,,20200330,50,,INCHES
DAN,D,18,SNOW DP,,20200331,46,,INCHES
DAN,D,18,SNOW DP,,20200401,3,,INCHES
DAN,D,18,SNOW DP,,20200402,26,,INCHES
DAN,D,18,SNOW DP,,20200403,43,,INCHES
DAN,D,18,SNOW DP,,20200404,45,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200406,66,,INCHES
DAN,D,18,SNOW DP,,20200407,9,,INCHES
DAN,D,18,SNOW DP,,20200408,62,,INCHES
DAN,D,18,SNOW DP,,20200409,71,,INCHES
DAN,D,18,SNOW DP,,20200410,9,,INCHES
DAN,D,18,SNOW DP,,20200411,66,,INCHES
DAN,D,18,SNOW DP,,20200412,61,,INCHES
DAN,D,18,SNOW DP,,20200413,60,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200416,54,,INCHES
DAN,D,18,SNOW DP,,20200417,54,,INCHES
DAN,D,18,SNOW DP,,20200418,8,,INCHES
DAN,D,18,SNOW DP,,20200419,53,,INCHES
DAN,D,18,SNOW DP,,20200420,52,,INCHES
DAN,D,18,SNOW DP,,20200421,54,,INCHES
DAN,D,18,SNOW DP,,20200422,51,,INCHES
DAN,D,18,SNOW DP,,20200423,49,,INCHES
DAN,D,18,SNOW DP,,20200424,47,,INCHES
DAN,D,18,SNOW DP,,20200425,45,,INCHES
DAN,D,18,SNOW DP,,20200426,43,,INCHES
DAN,D,18,SNOW DP,,20200427,5,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200429,1,,INCHES
DAN,D,18,SNOW DP,,20200430,35,,INCHES
DAN,D,18,SNOW DP,,20200501,33,,INCHES
DAN,D,18,SNOW DP,,20200502,32,,INCHES
DAN,D,18,SNOW DP,,20200503,32,,INCHES
DAN,D,18,SNOW DP,,20200504,8,,INCHES
DAN,D,18,SNOW DP,,20200505,0,,INCHES
DAN,D,18,SNOW DP,,20200506,21,,INCHES
DAN,D,18,SNOW DP,,20200507,17,,INCHES
DAN,D,18,SNOW DP,,20200508,14,,INCHES
DAN,D,18,SNOW DP,,20200509,11,,INCHES
DAN,D,18,SNOW DP,,20200510,6,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200512,0,,INCHES
DAN,D,18,SNOW DP,,20200513,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200515,0,,INCHES
DAN,D,18,SNOW DP,,20200516,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200518,0,,INCHES
DAN,D,18,SNOW DP,,20200519,1,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200521,0,,INCHES
DAN,D,18,SNOW DP,,20200522,0,,INCHES
DAN,D,18,SNOW DP,,20200523,0,,INCHES
DAN,D,18,SNOW DP,,20200524,0,,INCHES
DAN,D,18,SNOW DP,,20200525,0,,INCHES
DAN,D,18,SNOW DP,,20200526,0,,INCHES
DAN,D,18,SNOW DP,,20200527,0,,INCHES
DAN,D,18,SNOW DP,,20200528,0,,INCHES
DAN,D,18,SNOW DP,,20200529,0,,INCHES
DAN,D,18,SNOW DP,,20200530,8,,INCHES
DAN,D,18,SNOW DP,,20200531,0,,INCHES
DAN,D,18,SNOW DP,,20200601,0,,INCHES
DAN,D,18,SNOW DP,,20200602,0,,INCHES
DAN,D,18,SNOW DP,,20200603,0,,INCHES
DAN,D,18,SNOW DP,,20200604,0,,INCHES
DAN,D,18,SNOW DP,,20200605,0,,INCHES
DAN,D,18,SNOW DP,,20200606,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200608,0,,INCHES
DAN,D,18,SNOW DP,,20200609,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200612,0,,INCHES
DAN,D,18,SNOW DP,,20200613,0,,INCHES
DAN,D,18,SNOW DP,,20200614,0,,INCHES
DAN,D,18,SNOW DP,,20200615,0,,INCHES
DAN,D,18,SNOW DP,,20200616,0,,INCHES
DAN,D,18,SNOW DP,,20200617,0,,INCHES
DAN,D,18,SNOW DP,,20200618,0,,INCHES
DAN,D,18,SNOW DP,,20200619,0,,INCHES
DAN,D,18,SNOW DP,,20200620,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200622,8,,INCHES
DAN,D,18,SNOW DP,,20200623,0,,INCHES
DAN,D,18,SNOW DP,,20200624,3,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200627,0,,INCHES
DAN,D,18,SNOW DP,,20200628,3,,INCHES
DAN,D,18,SNOW DP,,20200629,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200703,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200705,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200708,0,,INCHES
DAN,D,18,SNOW DP,,20200709,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200712,0,,INCHES
DAN,D,18,SNOW DP,,20200713,0,,INCHES
DAN,D,18,SNOW DP,,20200714,0,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200715,8,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200719,8,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,,,,INCHES
DAN,D,18,SNOW DP,,20200722,0,,INCHES
DAN,D,18,SNOW DP,,20200723,0,,INCHES
DAN,D,18,SNOW DP,,20200724,3,,INCHES
DAN,D,18,SNOW DP,,20200725,3,,INCHES
DAN,D,18,SNOW DP,,20200726,3,,INCHES
DAN,D,18,SNOW DP,,20200727,3,,INCHES
DAN,D,18,SNOW DP,,20200728,3,,INCHES
DAN,D,18,SNOW DP,,20200729,3,,INCHES
DAN,D,18,SNOW DP,,20200730,3,,INCHES
DAN,D,18,SNOW DP,,20200731,3,,INCHES
DAN,D,18,SNOW DP,,20200801,2,,INCHES
DAN,D,18,SNOW DP,,20200802,2,,INCHES
DAN,D,18,SNOW DP,,20200803,2,,INCHES
DAN,D,18,SNOW DP,,20200804,2,,INCHES
DAN,D,18,SNOW DP,,20200805,2,,INCHES
DAN,D,18,SNOW DP,,20200806,2,,INCHES
DAN,D,18,SNOW DP,,20200807,2,,INCHES
DAN,D,18,SNOW DP,,20200808,2,,INCHES
DAN,D,18,SNOW DP,,20200809,2,,INCHES
DAN,D,18,SNOW DP,,20200810,2,,INCHES
DAN,D,18,SNOW DP,,20200811,2,,INCHES
DAN,D,18,SNOW DP,,20200812,2,,INCHES
DAN,D,18,SNOW DP,,20200813,0,,INCHES
DAN,D,18,SNOW DP,,20200814,0,,INCHES
DAN,D,18,SNOW DP,,20200815,0,,INCHES
DAN,D,18,SNOW DP,,20200816,0,,INCHES
DAN,D,18,SNOW DP,,20200817,0,,INCHES
DAN,D,18,SNOW DP,,20200818,0,,INCHES
DAN,D,18,SNOW DP,,20200819,0,,INCHES
DAN,D,18,SNOW DP,,20200820,0,,INCHES
DAN,D,18,SNOW DP,,20200821,0,,INCHES
DAN,D,18,SNOW DP,,20200822,0,,INCHES
DAN,D,18,SNOW DP,,20200823,0,,INCHES
DAN,D,18,SNOW DP,,20200824,0,,INCHES
DAN,D,18,SNOW DP,,20200825,0,,INCHES
DAN,D,18,SNOW DP,,20200826,0,,INCHES
DAN,D,18,SNOW DP,,20200827,0,,INCHES
DAN,D,18,SNOW DP,,20200828,0,,INCHES
DAN,D,18,SNOW DP,,20200829,0,,INCHES
DAN,D,18,SNOW DP,,20200830,0,,INCHES
DAN,D,18,SNOW DP,,20200831,0,,INCHES
DAN,D,18,SNOW DP,,20200901,0,,INCHES
DAN,D,18,SNOW DP,,20200902,0,,INCHES
DAN,D,18,SNOW DP,,20200903,0,,INCHES
DAN,D,18,SNOW DP,,20200904,0,,INCHES
DAN,D,18,SNOW DP,,20200905,0,,INCHES
DAN,D,18,SNOW DP,,20200906,0,,INCHES
DAN,D,18,SNOW DP,,20200907,0,,INCHES
DAN,D,18,SNOW DP,,20200908,0,,INCHES
DAN,D,18,SNOW DP,,20200909,0,,INCHES
DAN,D,18,SNOW DP,,20200910,0,,INCHES
DAN,D,18,SNOW DP,,20200911,0,,INCHES
DAN,D,18,SNOW DP,,20200912,0,,INCHES
DAN,D,18,SNOW DP,,20200913,0,,INCHES
DAN,D,18,SNOW DP,,20200914,0,,INCHES
DAN,D,18,SNOW DP,,20200915,0,,INCHES
DAN,D,18,SNOW DP,,20200916,0,,INCHES
DAN,D,18,SNOW DP,,20200917,0,,INCHES
DAN,D,18,SNOW DP,,20200918,-0,,INCHES
DAN,D,18,SNOW DP,,20200919,0,,INCHES
DAN,D,18,SNOW DP,,20200920,0,,INCHES
DAN,D,18,SNOW DP,,20200921,0,,INCHES
DAN,D,18,SNOW DP,,20200922,0,,INCHES
DAN,D,18,SNOW DP,,20200923,0,,INCHES
DAN,D,18,SNOW DP,,20200924,0,,INCHES
DAN,D,18,SNOW DP,,20200925,0,,INCHES
DAN,D,18,SNOW DP,,20200926,0,,INCHES
DAN,D,18,SNOW DP,,20200927,0,,INCHES
DAN,D,18,SNOW DP,,20200928,0,,INCHES
DAN,D,18,SNOW DP,,20200929,0,,INCHES
DAN,D,18,SNOW DP,,20200930,0,,INCHES
DAN,D,18,SNOW DP,,20201001,0,,INCHES
DAN,D,18,SNOW DP,,20201002,0,,INCHES
DAN,D,18,SNOW DP,,20201003,0,,INCHES
DAN,D,18,SNOW DP,,20201004,0,,INCHES
DAN,D,18,SNOW DP,,20201005,0,,INCHES
DAN,D,18,SNOW DP,,20201006,0,,INCHES
DAN,D,18,SNOW DP,,20201007,0,,INCHES
DAN,D,18,SNOW DP,,20201008,0,,INCHES
DAN,D,18,SNOW DP,,20201009,0,,INCHES
DAN,D,18,SNOW DP,,20201010,0,,INCHES
DAN,D,18,SNOW DP,,20201011,0,,INCHES
DAN,D,18,SNOW DP,,20201012,0,,INCHES
DAN,D,18,SNOW DP,,20201013,0,,INCHES
DAN,D,18,SNOW DP,,20201014,0,,INCHES
DAN,D,18,SNOW DP,,20201015,0,,INCHES
DAN,D,18,SNOW DP,,20201016,0,,INCHES
DAN,D,18,SNOW DP,,20201017,0,,INCHES
DAN,D,18,SNOW DP,,20201018,0,,INCHES
DAN,D,18,SNOW DP,,20201019,0,,INCHES
DAN,D,18,SNOW DP,,20201020,0,,INCHES
DAN,D,18,SNOW DP,,20201021,0,,INCHES
DAN,D,18,SNOW DP,,20201022,0,,INCHES
DAN,D,18,SNOW DP,,20201023,0,,INCHES
DAN,D,18,SNOW DP,,20201024,0,,INCHES
DAN,D,18,SNOW DP,,20201025,0,,INCHES
DAN,D,18,SNOW DP,,20201026,-0,,INCHES
DAN,D,18,SNOW DP,,20201027,-0,,INCHES
DAN,D,18,SNOW DP,,20201028,0,,INCHES
DAN,D,18,SNOW DP,,20201029,0,,INCHES
DAN,D,18,SNOW DP,,20201030,-0,,INCHES
DAN,D,18,SNOW DP,,20201031,-0,,INCHES
DAN,D,18,SNOW DP,,20201101,-0,,INCHES
DAN,D,18,SNOW DP,,20201102,-0,,INCHES
DAN,D,18,SNOW DP,,20201103,-0,,INCHES
DAN,D,18,SNOW DP,,20201104,-0,,INCHES
DAN,D,18,SNOW DP,,20201105,-0,,INCHES
DAN,D,18,SNOW DP,,20201106,-0,,INCHES
DAN,D,18,SNOW DP,,20201107,3,,INCHES
DAN,D,18,SNOW DP,,20201108,22,,INCHES
DAN,D,18,SNOW DP,,20201109,36,,INCHES
DAN,D,18,SNOW DP,,20201110,9,,INCHES
DAN,D,18,SNOW DP,,20201111,8,,INCHES
DAN,D,18,SNOW DP,,20201112,8,,INCHES
DAN,D,18,SNOW DP,,20201113,7,,INCHES
DAN,D,18,SNOW DP,,20201114,9,,INCHES
DAN,D,18,SNOW DP,,20201115,8,,INCHES
DAN,D,18,SNOW DP,,20201116,8,,INCHES
DAN,D,18,SNOW DP,,20201117,7,,INCHES
DAN,D,18,SNOW DP,,20201118,7,,INCHES
DAN,D,18,SNOW DP,,20201119,16,,INCHES
DAN,D,18,SNOW DP,,20201120,15,,INCHES
DAN,D,18,SNOW DP,,20201121,14,,INCHES
DAN,D,18,SNOW DP,,20201122,14,,INCHES
DAN,D,18,SNOW DP,,20201123,15,,INCHES
DAN,D,18,SNOW DP,,20201124,14,,INCHES
DAN,D,18,SNOW DP,,20201125,14,,INCHES
DAN,D,18,SNOW DP,,20201126,14,,INCHES
DAN,D,18,SNOW DP,,20201127,14,,INCHES
DAN,D,18,SNOW DP,,20201128,14,,INCHES
DAN,D,18,SNOW DP,,20201129,14,,INCHES
DAN,D,18,SNOW DP,,20201130,14,,INCHES
DAN,D,18,SNOW DP,,20201201,14,,INCHES
DAN,D,18,SNOW DP,,20201202,14,,INCHES
DAN,D,18,SNOW DP,,20201203,14,,INCHES
DAN,D,18,SNOW DP,,20201204,14,,INCHES
DAN,D,18,SNOW DP,,20201205,14,,INCHES
DAN,D,18,SNOW DP,,20201206,14,,INCHES
DAN,D,18,SNOW DP,,20201207,14,,INCHES
DAN,D,18,SNOW DP,,20201208,14,,INCHES
DAN,D,18,SNOW DP,,20201209,14,,INCHES
DAN,D,18,SNOW DP,,20201210,14,,INCHES
DAN,D,18,SNOW DP,,20201211,14,,INCHES
DAN,D,18,SNOW DP,,20201212,22,,INCHES
DAN,D,18,SNOW DP,,20201213,23,,INCHES
DAN,D,18,SNOW DP,,20201214,35,,INCHES
DAN,D,18,SNOW DP,,20201215,33,,INCHES
DAN,D,18,SNOW DP,,20201216,32,,INCHES
DAN,D,18,SNOW DP,,20201217,39,,INCHES
DAN,D,18,SNOW DP,,20201218,46,,INCHES
DAN,D,18,SNOW DP,,20201219,43,,INCHES
DAN,D,18,SNOW DP,,20201220,41,,INCHES
DAN,D,18,SNOW DP,,20201221,39,,INCHES
DAN,D,18,SNOW DP,,20201222,38,,INCHES
DAN,D,18,SNOW DP,,20201223,37,,INCHES
DAN,D,18,SNOW DP,,20201224,36,,INCHES
DAN,D,18,SNOW DP,,20201225,36,,INCHES
DAN,D,18,SNOW DP,,20201226,37,,INCHES
DAN,D,18,SNOW DP,,20201227,37,,INCHES
DAN,D,18,SNOW DP,,20201228,40,,INCHES
DAN,D,18,SNOW DP,,20201229,40,,INCHES
DAN,D,18,SNOW DP,,20201230,39,,INCHES
DAN,D,18,SNOW DP,,20201231,39,,INCHES
DAN,D,18,SNOW DP,,20210101,38,,INCHES
DAN,D,18,SNOW DP,,20210102,37,,INCHES
DAN,D,18,SNOW DP,,20210103,37,,INCHES
DAN,D,18,SNOW DP,,20210104,36,,INCHES
DAN,D,18,SNOW DP,,20210105,38,,INCHES
DAN,D,18,SNOW DP,,20210106,37,,INCHES
DAN,D,18,SNOW DP,,20210107,37,,INCHES
DAN,D,18,SNOW DP,,20210108,37,,INCHES
DAN,D,18,SNOW DP,,20210109,37,,INCHES
